282685,282685,283254,282002,282509,282497
282686,0,0,0,0,0
282681,281872,282923,282681,281863,281901
282695,0,0,0,0,0
282689,0,0,0,0,0
282691,282691,282689,283062,283522,283521
282700,282700,283249,281869,282242,281998
282701,283252,281920,283448,283086,283260
282702,282189,282702,283087,283055,281911
282703,282703,282704,282253,281869,281998
282699,281887,283249,281888,281889,281890
282711,282410,283224,281886,283521,282368
282717,282524,283513,283439,282751,283223
282718,0,0,0,0,0
282719,281984,282981,282173,282144,281969
282712,0,0,0,0,0
282715,281871,282717,282524,282558,281891
282724,282724,283262,283261,282920,282919
282720,281869,282720,283532,282242,283533
282721,282723,281892,281925,283525,281989
282722,281869,283269,283143,282368,283268
282723,282723,283448,282411,283447,282981
282750,282750,282751,282273,281870,281869
282751,282751,282750,283522,283529,282367
282744,282792,282253,281869,281870,283534
282746,0,0,0,0,0
282747,283087,283086,283251,282927,282002
282762,282763,283260,283501,283462,281870
282763,282762,283447,282012,283259,282014
282789,281899,281982,281869,281875,281876
282790,281899,281901,281986,283521,281870
282792,0,0,0,0,0
282794,281916,281863,282876,283448,281892
282870,282871,282870,283526,283525,281869
282871,282189,281870,283151,281886,282701
282876,283086,283087,281994,283447,281886
282877,283086,282877,283346,282794,283447
282878,282878,281885,283087,283151,281886
282872,0,0,0,0,0
281863,283527,283528,283251,283439,283440
281869,282411,281869,281870,282982,282924
281870,281870,281894,282412,282946,282982
281871,281871,282409,281872,282410,282923
281864,281890,282368,281863,283428,283529
281876,281875,282168,282981,283447,283151
281877,283262,282111,281874,282110,283427
281872,281872,281871,283454,283488,281893
281873,281873,282171,281886,283151,282242
281874,281874,281873,283261,283466,283151
281875,281875,281876,282168,282981,281925
281885,281885,281869,281870,282412,282924
281886,281886,283151,281870,281876,283258
281887,281887,281888,282409,281871,281889
282905,283526,283515,282497,282510,281869
282906,282051,283513,281872,281874,283537
281892,281892,281994,281999,281917,281916
281893,281894,281869,281893,281870,282924
282917,282917,282513,282918,281875,282168
281894,281894,281871,282925,282409,281863
282918,281967,282917,282918,281968,282368
282919,282919,282723,283447,281875,283151
281888,281887,281888,282926,283259,283260
281889,281889,281890,283502,281971,281919
281890,281890,283258,281901,283251,282923
281891,281891,283439,281892,282008,282367
282924,282924,282410,281872,283151,281871
281900,281899,281900,283509,283251,281902
281901,281901,281902,283260,281967,283439
282925,282925,281887,282926,281893,281869
282926,281872,282926,282925,281894,282410
281902,281902,281901,281899,283506,283260
282927,283087,283086,282927,283527,283516
282920,283151,282025,281869,282919,283261
281899,281899,281901,283268,281900,283464
282923,281869,282409,281871,281870,282258
281909,281910,281909,281988,283268,281989
281910,281910,281909,282244,282051,281872
281911,281911,281912,281871,281872,283537
281916,281916,281915,282876,283508,282220
281917,281892,281917,282368,283269,281869
281918,281918,283462,281919,283439,282368
281919,281919,283460,281890,281980,283448
281912,281871,281872,282014,282409,283448
281913,281873,281872,281911,282409,283462
281914,281914,281871,281889,281915,282171
281915,281915,281914,281916,282010,281892
281924,283251,281924,281923,283087,281963
281925,281925,281926,281874,281873,283253
281926,282185,281874,283514,283513,283269
281920,281920,283501,283252,283500,281891
282944,282510,282367,281920,283151,281871
282945,281869,282946,282412,281885,283151
281921,281921,283427,281919,281874,281873
282946,282946,282367,281863,281870,282412
281922,281922,281923,281919,281885,282497
281923,281923,281924,282008,281890,283086
282981,282981,282246,281876,283440,281920
282982,282981,281911,282719,281873,281869
281964,281964,281963,282052,282192,281967
281965,281965,281902,281863,283142,283527
281967,281967,282497,281901,281963,282368
281963,281963,282497,281964,281901,283251
282996,281872,282691,282187,282368,281863
281972,282025,281972,283151,281889,283258
281973,281885,281902,283440,283506,283151
281974,281974,283260,281863,283527,282368
281975,281975,281976,281901,283260,282497
281968,281968,281967,282497,283087,281863
281969,283260,283086,283440,283259,283439
281970,281970,281973,281902,282200,283521
282995,282995,281863,281889,283447,282410
281971,283025,283027,281969,283447,281971
281980,281863,281980,281902,281981,283056
281981,281981,281980,283509,283510,283505
281982,281982,282018,281885,283260,281911
281976,283262,283467,281901,283086,283447
281977,281977,283507,282210,283447,283460
281978,283450,283526,283447,283507,282051
281979,282020,281888,281889,282008,282996
281988,281980,283538,283440,282508,283459
281989,281989,281911,283448,282509,282253
281990,281990,282244,283268,281863,283527
281991,281975,281991,281869,282253,281863
281984,282719,281876,282238,282018,281885
281986,281873,282410,282924,282409,283451
281998,281998,281999,282000,281995,282187
281999,281999,281982,282006,282016,283464
283023,281874,282982,282924,281876,282923
281992,281992,281980,281995,282508,283459
281993,281919,283501,281993,281967,283502
281994,281994,281999,282702,281995,283087
281995,281995,283525,283253,282002,283526
283019,282554,282583,282510,281924,281870
282004,282006,281998,282164,283526,281875
283029,0,0,0,0,0
282005,282002,282005,283521,281863,281869
282006,282006,281924,283466,282004,281890
283030,283027,283030,281899,283463,283462
282007,283467,283463,283143,283086,283534
282000,282924,281872,283500,283151,281875
283025,283025,283027,283526,283525,282982
282001,282000,282001,283151,281870,281871
282002,282002,283253,282003,282505,282252
283027,283029,282410,281872,283151,282510
282003,283253,281869,282003,282002,282583
282012,282014,283448,283521,282368,281921
282013,282013,282242,282010,283087,281888
282014,282012,283439,283530,283533,283529
282008,282010,283447,281873,281874,283269
282009,282009,283466,282923,282050,282167
283033,282945,282946,283087,283086,283251
282010,282010,281915,283260,281913,283438
283034,283033,283504,283439,281869,282252
282011,282168,282026,282027,282981,281875
282020,283448,282020,283151,282022,282876
282021,282497,283447,281901,282164,282022
282022,282022,283025,283447,283448,283151
282023,281999,282711,281869,283522,282253
283047,283047,282242,281869,281870,281871
282016,281982,282016,283521,281984,283522
282018,282018,283448,281885,283086,283253
283053,283053,281998,283086,281991,283525
283055,283055,283087,283086,283251,282409
282024,282024,282025,282368,282367,281923
282025,282524,283509,281871,282014,281887
283049,283049,282185,283462,283460,283463
282026,283527,283521,282242,281869,281871
282027,282027,282026,282368,283527,281869
283051,0,0,0,0,0
283060,283061,283060,282173,281885,283515
283061,283061,281870,283060,281924,283502
283062,282167,281870,283062,283466,282008
283063,0,0,0,0,0
283056,0,0,0,0,0
282052,282052,282053,281870,281869,281871
282053,282367,283427,283439,283447,281915
282050,282050,282051,283515,283152,283238
282051,282051,282050,283514,282052,283515
283086,283086,282186,283447,282020,282878
283087,283087,283086,281994,281995,283055
282065,283250,283451,282065,283259,283086
282066,282065,281923,282253,281991,281869
282110,282110,282111,282367,283427,282410
282111,282111,282110,283440,283427,283460
283142,0,0,0,0,0
283143,283143,283534,283427,281919,283086
283151,283151,282171,282924,283346,282050
283152,282924,281873,281872,282410,282923
282142,282723,281869,283527,281863,282368
282143,283251,283087,282143,283448,283086
282144,281869,281872,281876,282925,282410
282158,281876,281875,282158,282173,282919
282164,282164,281875,282168,282020,282751
282166,283062,283087,283086,282186,282700
282167,282167,282166,281870,281889,282412
282160,282160,282024,282410,281871,283513
282162,283462,282162,282512,282160,282513
282173,281869,281885,283340,281875,282411
282174,282173,282174,281876,281990,283525
282168,282168,282169,282981,281923,281924
282169,282164,283447,282368,283527,283521
282171,282242,282171,283151,283086,281886
282183,282183,282194,282699,282192,283151
282189,282701,283087,282189,282273,282558
282184,0,0,0,0,0
282185,282185,283086,282186,283087,281863
283210,283210,283522,281885,282016,282014
282186,283249,282186,283086,283251,282025
282187,282794,283086,281999,283448,283447
283211,282508,282995,281885,283447,283211
282196,282196,281993,281992,282368,283143
282198,282198,281885,281980,283447,281886
283223,281885,281886,282410,281872,282368
282192,282192,282194,282513,281902,283527
282194,282194,282192,281995,283427,282367
282204,281901,282204,281981,281873,283462
282205,282205,281923,283257,281902,283258
282206,0,0,0,0,0
282207,282207,282205,281890,281863,283526
283224,283238,282244,283507,283151,283525
282200,281902,283527,282368,281869,281870
282201,281982,281869,283151,281870,283521
282202,281973,283427,282167,282202,281902
282212,282212,281982,281870,283448,281885
283237,283237,281874,283448,283527,283269
282213,0,0,0,0,0
282214,282982,282214,282226,282167,281876
283238,283238,283526,282050,282051,283086
282209,282209,281989,283460,281890,282925
282210,282210,281924,282198,283439,281890
282211,0,0,0,0,0
282220,282220,283509,281920,283508,281921
282216,0,0,0,0,0
282217,283447,283448,283260,281902,281901
282218,282218,283440,283448,282216,282981
283252,283252,283251,282701,281963,281870
282228,282919,281872,283447,281982,282018
283253,283253,282504,283255,282509,283513
283254,283254,283253,283537,282722,281889
282230,282695,282230,282272,283465,283526
283255,283255,282509,281923,283258,281979
282224,283509,281902,283143,281863,283521
283249,283249,282025,282027,283086,281871
282226,281982,283525,283142,283526,281863
283250,283249,282185,283086,282025,282186
283251,283251,283087,282701,283252,281963
282236,282236,281911,281870,283514,282014
283260,283260,281887,281888,281902,283269
283261,283261,282522,281874,282409,281871
283262,283262,283467,282794,283466,282411
282238,282238,282254,282409,282242,283527
283256,283256,283261,282508,282509,281920
283257,283257,283258,281887,281923,283256
283258,283258,281923,283257,282924,282923
282234,282234,283086,283087,281873,282018
283259,283259,283260,283251,281974,281887
282235,282234,282235,282946,282945,283151
282244,281926,281873,281874,281925,283514
283268,283447,283268,283269,283448,283440
282245,282245,281873,283254,281870,282368
283269,283269,281901,283538,281871,282410
282246,282246,282244,283238,283151,282368
282242,282242,283087,283086,282018,282013
282252,282409,281871,282410,282367,283151
282253,282253,282252,282409,282945,282946
282254,283513,281873,283261,283533,282242
282255,0,0,0,0,0
282250,282242,283152,283087,283526,283142
282260,0,0,0,0,0
282262,282681,282262,282368,281863,283522
282256,0,0,0,0,0
