282685,282685,283254,282002,283151,282510
282686,282686,282747,283251,283437,283522
282681,282409,281871,282923,281872,282681
282695,282695,282230,281872,281871,283261
282689,282689,281980,282185,282691,283447
282690,282690,282026,282027,281871,283151
282691,282691,282689,281998,282368,281984
282700,283506,282700,283447,282111,281876
282701,281902,281901,283260,282945,283143
282702,282189,282702,283439,282701,283462
282703,283151,281885,283086,282171,281863
282699,283249,282699,283086,282184,282026
282711,283513,281872,283514,281873,282050
282704,282703,282704,281980,282210,281873
282717,282717,282524,281871,281874,283261
282718,282718,283427,281863,283461,283143
282719,282173,281876,283340,281875,283447
282712,281872,281871,282412,283143,281863
282715,282524,282715,283255,281871,283256
282724,282724,282723,282252,281875,281869
282720,281875,281894,282272,282273,282925
282721,282719,283526,282368,283521,281986
282722,282723,283448,283447,282721,282252
282723,282723,282142,282724,283448,283447
282750,282917,283529,281969,283447,282014
282751,282751,282750,281886,281873,283530
282744,282724,281869,282744,282746,282409
282746,283151,283447,282746,283448,282747
282762,282160,281885,283151,281909,282167
282763,282763,282230,282762,281977,281870
282789,283255,283256,283448,282368,281990
282790,282789,282245,281984,283521,283533
282792,282409,281871,281873,281875,281872
282794,282794,283086,282187,282876,283447
282870,282273,281920,281919,282871,282870
282871,282701,283086,281885,282410,281863
282876,282876,283448,281984,283086,282020
282877,283086,281871,282410,282924,283250
282878,282878,282412,281886,283086,283151
282872,283251,283252,282701,283086,281901
281863,283427,283521,281982,281875,283526
281869,281869,282411,281870,282982,281919
281870,281870,281869,283518,282924,283517
281871,281871,281872,282410,282271,282996
281864,283537,283530,281864,283538,282252
281876,282411,282252,283151,283447,281869
281877,282144,281869,281889,283448,281894
281872,281872,281871,282410,281911,282409
281873,281873,281874,283152,281871,281911
281874,281874,281873,283537,282254,283262
281875,282258,282724,281871,282920,281869
281885,281885,281886,283151,281869,281870
281886,281886,283151,282367,281885,283533
281887,281887,281888,281894,281893,282925
282905,282905,283450,283025,281890,281923
282906,282906,281998,282051,282905,282050
281892,281891,281892,281870,281917,283447
281893,281894,283448,281893,283447,282367
282917,282750,281869,283448,283427,282497
281894,281894,282926,281964,283447,283448
282918,283537,283538,281874,282918,282917
282919,282919,281876,282160,282252,281863
281888,281888,281887,283440,281889,282242
281889,281889,283504,282409,282923,283514
281890,281890,281889,283460,282185,281863
281891,281891,281889,283447,283440,283439
282924,282410,282924,281872,283151,282050
281900,281900,281899,283448,282556,281978
281901,281901,281975,283152,282245,282410
282925,282925,281887,281979,281889,281890
281902,281902,281901,283260,283259,281967
282926,282926,282004,281875,282411,281869
282927,282927,281892,282164,281871,283448
282920,282919,282006,282002,282497,282368
282923,282923,281869,282409,281871,283152
281899,281899,281901,281902,282252,282242
281909,283509,282166,283454,281985,281863
281910,282021,281923,281910,281909,281921
281911,281911,282169,281912,283439,282497
282928,0,0,0,0,0
281916,281916,281915,283448,282367,283427
281917,281917,283462,283440,281873,281980
281918,281918,283460,283458,281919,281890
281919,281919,281920,281863,282050,281926
281912,281912,283440,281872,282268,283537
281913,281913,281915,282368,281893,282924
281914,281914,281888,281915,283251,281871
281915,281915,281914,282008,281917,281978
281924,281924,283256,281994,281925,283257
281925,281925,281926,283447,281923,281876
281926,283527,281926,283257,281889,283526
281920,281869,281920,281870,282272,281921
282944,283086,283087,283053,283447,282018
282945,282945,282946,283152,282367,283427
281921,281921,281919,281922,282367,281876
282946,282945,281995,282946,281984,282367
281922,281922,281921,281923,282558,282583
281923,281923,282585,281889,283438,283525
282981,282981,282982,281875,283462,283428
282982,282981,282982,282719,281876,281871
281964,281964,281968,281887,282183,283526
281965,281965,281894,281863,283427,282051
281966,0,0,0,0,0
281967,281967,281968,281901,283466,283427
281963,281875,281963,281901,281887,283258
281972,283440,281889,283143,283269,281984
282996,281874,281911,281871,281869,282923
281973,281902,281901,281965,283260,283439
281974,281974,281973,281902,281981,281980
281975,281975,281977,281992,282196,283055
281968,283152,282168,283151,281911,281968
281969,283440,283439,283450,281889,281920
281970,281973,281970,281902,282254,282711
281971,281890,281889,283466,283447,283448
282995,282995,281863,281911,283537,283489
281980,281981,281980,283056,281992,282230
281981,281917,283463,283458,283459,282252
281982,281982,282016,283514,283462,281920
281976,281976,281911,283517,281901,281975
281977,283439,283507,281869,281863,283534
281978,281901,283439,281975,283023,282411
281979,281979,281888,281863,283524,282368
281988,281988,281980,283439,281869,283522
281989,281989,281990,283269,283268,283524
281990,282207,282368,283428,281988,282367
281991,281991,281975,281977,281990,283269
281984,281984,282250,282996,283087,283427
281985,281985,281982,283529,282368,281984
281986,281984,281873,282876,283448,282877
281987,0,0,0,0,0
281998,282173,283027,281999,282051,283449
283023,283516,283515,283023,282051,282271
281999,281998,283447,281872,281886,282410
281992,281992,282196,283030,283029,282945
281993,283260,281902,283251,281890,283087
281994,283447,283513,283448,282511,282511
281995,282051,281995,282945,282367,283517
283019,283508,282411,281870,281863,283527
282004,282006,282981,282278,282279,283458
282005,282005,282002,281984,282183,282945
283029,281992,283440,281980,281993,283027
282006,282004,283526,281863,282368,283521
283030,283461,281863,282016,281888,282945
282007,282007,283464,283257,282946,282368
282000,282000,281863,282162,282164,283529
283024,283023,283024,281977,283508,283439
282001,283249,283257,282001,282000,283250
283025,283025,283027,283526,283525,283537
282002,282002,281871,283254,282923,282410
283026,0,0,0,0,0
283027,283027,283029,283449,283450,283525
282003,283255,283256,282583,283143,281863
282012,282014,283439,281887,283521,282368
282013,282013,281875,281876,282368,283143
282014,283509,282260,282014,281901,281902
282008,282008,283447,283464,283448,283320
283033,283033,283034,282945,282946,281994
282009,282009,283466,282023,283448,282273
282010,282010,281914,281916,283250,281915
283034,283033,283034,281871,282946,282050
282011,282011,283521,282008,282368,282010
282020,282018,283448,283086,283533,282508
282021,282021,282020,282164,283447,282024
282022,282022,283447,281998,282254,282008
283047,283528,283527,283250,283047,281980
282023,282023,281999,283151,283342,281871
282016,282014,281984,283520,281869,282253
282018,283151,283086,283087,282242,281995
283053,281923,283086,281999,283258,283447
283055,283087,283251,283086,283448,283252
282024,282024,283249,283537,281998,283538
283049,283049,283047,282919,282368,283460
282025,282026,281875,281999,282723,282166
282026,282026,282027,282024,283508,283448
282027,282027,282026,281876,281875,281869
283051,282185,283051,283053,282021,282711
283060,283061,282018,282923,282020,281886
283061,283061,283060,282504,283500,283087
283062,283447,283453,282717,282167,281870
283063,283063,282926,282925,282723,281894
283056,283056,282192,283439,281887,283440
282052,282052,282053,283447,282269,283440
282053,283440,282050,283522,283030,281872
282050,283428,282368,282252,281870,281864
282051,282051,282050,283529,283513,283521
283086,283086,283053,283251,283252,281999
283087,283087,283086,283250,283251,282018
282065,282111,283440,283439,283459,283448
282066,282066,282065,283534,281869,283151
282110,282066,282497,281901,281980,281975
282111,282111,282110,281887,283427,283428
283142,283143,283142,281873,281871,281875
283143,283143,282367,281894,283428,281893
283151,283152,282924,282258,282051,283525
283152,281874,282924,283342,282258,283467
282142,282142,281869,282052,283454,282018
282143,0,0,0,0,0
282144,282144,282512,282719,282142,282411
282145,282145,283269,281990,281863,282368
282158,283268,281925,281926,282160,283506
282159,0,0,0,0,0
282164,282000,282164,282020,281875,283447
282166,281875,282166,282167,281876,281870
282167,282166,281869,281870,282412,282981
282160,282160,282024,282025,283249,282026
282162,282162,282000,282368,283143,282242
282172,0,0,0,0,0
282173,281869,282173,282411,281998,281870
