1,1,34,4,10,7,8,9,19,11,12,13,14,15,17,18,37,20,21,22,23,24,26,27,28,29,30,31,33,2,35,36,5,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,63,63,63,63,63,63,63
2,2,5,4,10,7,8,9,19,11,12,13,14,15,17,18,38,20,21,22,23,26,27,28,29,30,31,33,34,35,36,37,1,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,63,63,63,63,63,63,63,63
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,8,5,7,14,9,10,11,12,13,28,15,17,18,19,20,21,22,23,24,26,27,54,29,30,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,1,55,56,57,58,59,60,61,62,63,63,63,63,63,63,63,63
5,37,5,21,63,29,45,36,24,28,55,22,30,38,17,18,1,20,42,44,23,48,26,27,54,56,58,31,33,34,35,2,4,10,39,41,7,43,8,9,46,47,19,49,50,51,52,53,11,12,13,57,14,59,60,61,62,15,15,15,15,15,15,15,15
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,9,15,10,12,8,17,19,11,23,13,14,30,33,18,37,20,21,22,46,24,26,27,28,29,58,31,62,34,35,36,1,38,39,41,42,43,44,45,2,47,48,49,50,51,52,53,54,55,56,57,4,59,60,61,5,63,63,63,63,63,63,63,63
8,44,57,8,7,36,43,52,45,51,46,13,28,15,17,18,19,20,21,22,47,24,26,27,54,29,30,31,33,34,35,1,37,38,39,41,42,2,4,5,12,14,48,49,50,9,10,53,11,55,56,23,58,59,60,61,62,63,63,63,63,63,63,63,63
9,7,9,15,10,12,8,17,19,11,23,13,14,30,33,18,37,20,21,22,46,24,26,27,28,29,58,31,62,34,35,36,1,38,39,41,42,43,44,45,2,47,48,49,50,51,52,53,54,55,56,57,4,59,60,61,5,63,63,63,63,63,63,63,63
10,47,10,23,39,46,22,29,30,31,12,13,14,15,17,18,37,20,21,44,1,24,26,27,28,56,58,60,33,34,35,36,2,38,4,41,42,43,5,45,7,8,48,49,50,51,52,53,54,55,9,57,19,59,11,61,62,63,63,63,63,63,63,63,63
11,59,41,11,58,42,60,51,50,2,10,12,49,33,17,18,37,39,43,22,46,24,26,27,28,29,30,31,62,34,35,36,1,38,5,4,19,7,44,45,8,47,48,9,20,21,52,53,54,55,56,57,23,13,14,61,15,63,63,63,63,63,63,63,63
12,38,12,37,46,28,8,9,10,11,23,13,14,15,17,18,19,20,21,22,47,24,26,27,54,29,30,31,33,34,35,36,1,2,39,41,42,43,44,45,4,5,48,49,50,51,52,53,7,55,56,57,58,59,60,61,62,63,63,63,63,63,63,63,63
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,50,48,14,51,42,22,47,34,49,43,35,41,57,59,18,19,20,21,44,23,24,26,27,54,29,30,31,33,1,2,36,37,38,39,4,5,7,8,45,46,9,10,11,12,13,52,53,28,55,56,15,58,17,60,61,62,63,63,63,63,63,63,63,63
15,15,26,24,14,22,18,23,34,35,36,28,43,30,17,1,19,20,21,44,46,48,50,27,54,56,58,31,33,2,4,5,37,38,39,41,42,7,8,45,9,47,10,49,11,51,52,53,12,55,13,57,29,59,60,61,62,63,63,63,63,63,63,63,63
17,17,2,4,5,7,8,9,10,11,12,13,14,15,33,18,19,20,21,22,23,24,26,27,28,29,30,31,62,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,1,63,63,63,63,63,63,63,63
