1,1,24,23,2,5,12,7,18,9,10,11,26,14,15,17,35,19,20,21,22,46,48,25,52,27,28,29,30,31,33,34,3,36,37,38,39,41,42,43,44,45,4,47,6,49,50,51,8,53,54,55,56,57,58,59,60,61,62,63,64,64,64,64,64
2,2,10,1,8,5,12,7,18,9,22,11,26,14,15,17,35,19,20,21,44,23,24,25,52,27,28,29,30,31,33,34,3,36,37,38,39,41,42,43,4,45,46,47,48,49,50,51,6,53,54,55,56,57,58,59,60,61,62,63,64,64,64,64,64
3,52,53,44,48,51,60,3,50,56,47,45,36,59,4,17,35,19,20,21,22,23,24,25,1,27,28,29,30,31,33,34,2,6,37,38,39,41,42,43,8,5,46,12,7,49,18,9,10,11,54,55,26,57,58,14,15,61,62,63,64,64,64,64,64
4,19,4,18,5,12,27,7,35,9,22,11,26,14,15,17,36,37,20,21,44,23,24,25,52,54,28,29,30,31,33,34,1,2,3,38,39,41,42,43,8,45,46,47,48,49,50,51,10,53,6,55,56,57,58,59,60,61,62,63,63,63,63,63,63
5,35,62,20,36,34,27,43,28,5,42,29,45,26,53,12,18,21,44,33,3,23,24,25,4,54,56,58,30,31,64,10,6,7,37,38,8,41,9,22,11,52,46,47,48,49,50,51,14,15,17,55,1,57,19,59,60,61,39,63,2,2,2,2,2
6,6,2,3,4,5,12,7,8,9,10,11,26,14,15,17,18,19,20,21,22,23,24,25,52,27,28,29,30,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,1,53,54,55,56,57,58,59,60,61,62,63,64,64,64,64,64
7,7,9,8,15,5,6,17,18,20,10,11,12,14,30,33,35,19,39,21,22,23,24,25,26,27,28,29,60,31,64,34,1,36,37,38,2,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,3,61,62,63,4,4,4,4,4
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,9,8,15,5,6,17,18,20,10,11,12,14,30,33,35,19,39,21,22,23,24,25,26,27,28,29,60,31,64,34,1,36,37,38,2,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,3,61,62,63,4,4,4,4,4
10,37,46,22,10,45,36,29,47,38,14,30,15,44,23,28,41,59,2,1,17,6,24,25,52,27,57,58,60,62,64,34,8,5,12,7,39,18,42,43,9,3,11,26,48,49,50,51,56,53,54,55,31,33,35,19,20,61,21,63,4,4,4,4,4
11,26,58,39,34,11,27,50,18,59,38,47,25,57,29,51,31,33,20,21,22,23,48,1,52,54,28,2,30,62,64,3,4,36,37,5,6,41,42,43,44,45,46,7,8,49,9,10,24,53,12,55,56,14,15,17,60,61,35,63,19,19,19,19,19
12,36,12,44,37,35,28,20,47,42,27,45,29,15,30,17,18,19,39,21,22,23,24,25,52,54,56,58,60,31,33,34,1,2,3,38,4,41,5,43,6,7,46,8,48,49,50,51,9,53,10,55,11,57,26,59,14,61,62,63,64,64,64,64,64
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,49,47,14,50,46,41,15,57,37,6,35,48,42,30,17,18,19,20,21,22,23,24,25,52,27,56,29,60,31,33,34,1,36,2,38,39,3,4,43,44,45,5,12,7,8,9,51,10,53,54,55,11,26,58,59,28,61,62,63,64,64,64,64,64
15,15,23,25,7,22,24,29,26,30,14,45,31,28,60,33,18,19,20,21,44,46,48,50,52,27,56,58,61,62,64,34,35,36,37,38,39,41,42,43,1,2,3,47,4,49,5,51,6,53,54,55,17,57,8,59,9,10,11,63,12,12,12,12,12
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,34,17,35,26,42,18,33,25,27,43,29,9,14,15,64,36,19,39,21,22,23,24,50,52,54,28,58,30,31,1,2,3,4,37,38,5,41,6,7,44,45,46,47,48,49,8,51,20,53,10,55,56,57,11,59,60,61,62,63,12,12,12,12,12
18,60,18,52,59,26,10,27,51,61,17,34,53,19,15,33,35,37,20,21,44,23,24,25,1,54,28,29,30,31,64,2,3,36,4,38,39,41,42,43,5,45,46,47,48,49,50,6,7,8,9,55,56,57,58,22,11,12,62,63,14,14,14,14,14
19,19,4,18,5,12,27,7,35,9,22,11,26,14,15,17,36,37,20,21,44,23,24,25,52,54,28,29,30,31,33,34,1,2,3,38,39,41,42,43,8,45,46,47,48,49,50,51,10,53,6,55,56,57,58,59,60,61,62,63,64,64,64,64,64
20,35,62,20,36,34,27,43,28,5,42,29,21,45,26,53,44,12,33,18,3,23,24,25,4,54,56,58,30,31,10,6,7,8,37,38,9,41,22,11,52,14,46,47,48,49,50,51,15,17,1,55,19,57,39,59,60,61,2,63,63,63,63,63,63
